dd-mm-yyyy,2m_temperature,2m_dewpoint_temperature,surface_pressure,10m_wind_speed,total_precipitation,convective_available_potential_energy,month,day_of_year,Label
08-11-2004,24.44,16.24,1011.83,8.2,0.0,0.0,11,313,0
09-11-2004,24.18,16.19,1011.52,7.1,0.0,0.0,11,314,0
10-11-2004,24.16,16.2,1012.61,7.1,0.0,0.0,11,315,0
11-11-2004,24.11,15.73,1013.43,8.4,0.0,0.0,11,316,0
12-11-2004,23.87,15.75,1014.81,8.9,0.0,0.0,11,317,0
13-11-2004,24.16,15.28,1014.83,8.7,0.0,0.0,11,318,0
14-11-2004,24.16,15.1,1013.98,12.9,0.0,0.0,11,319,0
15-11-2004,23.55,13.83,1013.0,10.1,0.0,0.0,11,320,0
16-11-2004,22.61,13.98,1012.49,11.6,0.0,0.0,11,321,0
17-11-2004,22.7,15.22,1012.85,9.4,0.0,0.0,11,322,0
18-11-2004,23.57,16.18,1012.44,7.6,0.0,0.0,11,323,0
19-11-2004,23.39,16.38,1012.3,7.6,0.0,0.0,11,324,0
20-11-2004,23.52,17.29,1013.48,9.0,0.0,0.0,11,325,0
21-11-2004,23.55,17.2,1013.87,8.8,0.0,0.0,11,326,0
22-11-2004,23.59,16.47,1012.97,8.9,0.0,0.0,11,327,0
23-11-2004,24.15,16.52,1013.1,6.9,0.0,0.0,11,328,0
24-11-2004,23.7,17.57,1013.52,7.4,0.0,0.0,11,329,0
25-11-2004,23.2,18.08,1015.33,7.1,0.0,0.0,11,330,0
26-11-2004,23.16,16.98,1015.32,8.7,0.0,0.0,11,331,0
27-11-2004,22.85,16.06,1015.0,8.9,0.0,0.0,11,332,0
28-11-2004,22.42,15.28,1015.42,9.2,0.0,0.0,11,333,0
29-11-2004,22.46,14.75,1014.45,9.0,0.0,0.0,11,334,0
30-11-2004,21.82,14.36,1013.61,8.1,0.0,0.0,11,335,0
01-12-2004,22.27,14.42,1014.12,8.7,0.0,0.0,12,336,0
02-12-2004,22.7,13.98,1016.52,10.5,0.0,0.0,12,337,0
03-12-2004,21.98,13.06,1016.62,14.4,0.0,0.0,12,338,0
04-12-2004,21.27,13.35,1014.74,10.9,0.0,0.0,12,339,0
05-12-2004,20.86,14.12,1013.67,9.0,0.0,0.0,12,340,0
06-12-2004,21.55,14.7,1015.08,8.7,0.0,0.0,12,341,0
07-12-2004,22.29,13.88,1017.05,7.9,0.0,0.0,12,342,0
08-12-2004,22.95,14.59,1015.54,8.8,0.0,0.0,12,343,0
09-12-2004,22.5,14.94,1014.22,9.0,0.0,0.0,12,344,0
10-12-2004,22.93,14.46,1015.1,9.0,0.0,0.0,12,345,0
11-12-2004,23.12,15.47,1016.09,8.7,0.0,0.0,12,346,0
12-12-2004,23.42,15.57,1016.84,7.1,0.0,0.0,12,347,0
13-12-2004,22.87,15.35,1015.42,8.4,0.0,0.0,12,348,0
14-12-2004,22.82,15.0,1012.88,9.3,0.0,0.0,12,349,0
15-12-2004,22.2,15.12,1012.26,9.3,0.0,0.0,12,350,0
16-12-2004,21.33,13.42,1013.01,9.4,0.0,0.0,12,351,0
17-12-2004,21.42,14.35,1014.93,9.3,0.0,0.0,12,352,0
18-12-2004,21.73,14.91,1013.75,7.8,0.0,0.0,12,353,0
19-12-2004,22.27,14.7,1011.76,6.5,0.0,0.0,12,354,0
20-12-2004,22.59,15.74,1010.82,7.2,0.0,0.0,12,355,0
21-12-2004,22.97,17.23,1010.09,11.7,0.1,0.0,12,356,0
22-12-2004,22.52,17.13,1011.08,7.7,0.0,0.0,12,357,0
23-12-2004,21.92,16.41,1012.43,7.4,0.0,0.0,12,358,0
24-12-2004,22.14,16.63,1014.24,8.0,0.0,0.0,12,359,0
25-12-2004,21.15,16.31,1015.12,11.0,0.0,0.0,12,360,0
26-12-2004,19.75,12.38,1013.61,11.8,0.0,0.0,12,361,0
27-12-2004,17.38,8.31,1015.75,13.9,0.0,0.0,12,362,0
28-12-2004,16.6,8.16,1015.41,12.0,0.0,0.0,12,363,0
29-12-2004,17.12,9.93,1014.27,9.4,0.0,0.0,12,364,0
30-12-2004,17.41,10.7,1013.66,10.1,0.0,0.0,12,365,0
31-12-2004,18.88,11.52,1014.89,8.7,0.0,0.0,12,366,0
01-01-2005,19.75,12.76,1015.03,8.9,0.0,0.0,1,1,0
02-01-2005,20.38,15.42,1014.35,7.1,0.0,0.0,1,2,0
03-01-2005,21.41,16.15,1013.88,5.6,0.0,0.0,1,3,0
04-01-2005,21.65,16.22,1015.55,8.0,0.0,0.0,1,4,0
05-01-2005,20.76,13.85,1016.0,12.4,0.0,0.0,1,5,0
06-01-2005,18.71,9.93,1015.25,10.5,0.0,0.0,1,6,0
07-01-2005,18.39,10.15,1014.53,12.4,0.0,0.0,1,7,0
08-01-2005,19.05,9.86,1014.43,11.9,0.0,0.0,1,8,0
09-01-2005,18.53,10.21,1013.17,10.1,0.0,0.0,1,9,0
10-01-2005,19.57,13.02,1010.99,9.4,0.0,0.0,1,10,0
11-01-2005,18.32,17.62,1011.84,9.7,16.1,0.0,1,11,0
12-01-2005,19.08,14.72,1014.96,12.3,0.0,0.0,1,12,0
13-01-2005,17.98,12.19,1014.35,13.0,0.0,0.0,1,13,0
14-01-2005,18.54,11.55,1013.02,11.3,0.0,0.0,1,14,0
15-01-2005,19.02,12.12,1013.35,9.3,0.0,0.0,1,15,0
16-01-2005,20.13,12.14,1013.65,9.7,0.0,0.0,1,16,0
17-01-2005,20.22,13.91,1013.19,8.7,0.0,0.0,1,17,0
18-01-2005,20.85,14.61,1013.16,9.4,0.0,0.0,1,18,0
19-01-2005,20.22,15.04,1014.31,9.5,0.0,0.0,1,19,0
20-01-2005,17.99,10.46,1017.4,11.2,0.0,0.0,1,20,0
21-01-2005,16.94,8.61,1019.38,11.9,0.0,0.0,1,21,0
22-01-2005,17.55,9.38,1017.51,15.8,0.0,0.0,1,22,0
23-01-2005,18.73,11.55,1014.22,9.0,0.0,0.0,1,23,0
24-01-2005,19.83,14.09,1014.84,9.3,0.0,0.0,1,24,0
25-01-2005,18.77,12.27,1014.38,13.4,0.0,0.0,1,25,0
26-01-2005,18.91,11.86,1012.07,11.9,0.0,0.0,1,26,0
27-01-2005,20.03,13.42,1011.73,8.1,0.0,0.0,1,27,0
28-01-2005,20.32,14.62,1012.5,9.3,0.0,0.0,1,28,0
29-01-2005,20.49,15.26,1012.36,10.7,0.0,0.0,1,29,0
30-01-2005,20.32,14.51,1014.17,15.5,0.0,0.0,1,30,0
31-01-2005,21.18,14.9,1013.84,13.7,0.0,0.0,1,31,0
01-02-2005,19.33,14.69,1014.23,18.5,0.0,0.0,2,32,0
02-02-2005,18.97,12.12,1014.9,15.5,0.0,0.0,2,33,0
03-02-2005,17.29,8.86,1015.79,15.0,0.0,0.0,2,34,0
04-02-2005,17.6,8.99,1014.65,10.5,0.0,0.0,2,35,0
05-02-2005,19.22,11.0,1013.14,9.3,0.0,0.0,2,36,0
06-02-2005,21.31,15.69,1013.45,9.4,0.1,0.0,2,37,0
07-02-2005,23.33,17.6,1015.87,8.9,0.0,0.0,2,38,0
08-02-2005,23.35,16.23,1016.46,8.4,0.0,0.0,2,39,0
09-02-2005,23.74,16.55,1016.06,12.7,0.0,0.0,2,40,0
10-02-2005,23.17,15.06,1016.42,10.2,0.0,0.0,2,41,0
11-02-2005,23.3,13.55,1015.72,11.8,0.0,0.0,2,42,0
12-02-2005,24.28,14.91,1013.42,10.9,0.0,0.0,2,43,0
13-02-2005,26.0,15.91,1008.83,18.2,0.0,0.0,2,44,0
14-02-2005,25.57,10.83,1007.35,16.9,0.0,0.0,2,45,0
15-02-2005,24.99,14.08,1007.65,11.9,0.0,0.0,2,46,0
16-02-2005,26.58,21.02,1006.05,18.5,0.0,0.0,2,47,0
17-02-2005,26.5,20.21,1007.82,10.9,0.0,0.0,2,48,0
18-02-2005,26.88,21.43,1009.5,13.3,0.0,0.0,2,49,0
19-02-2005,27.24,21.85,1011.22,9.8,0.0,0.0,2,50,0
20-02-2005,28.01,20.67,1011.37,10.4,0.0,0.0,2,51,0
21-02-2005,27.62,20.07,1011.5,10.4,0.1,0.0,2,52,0
22-02-2005,25.27,16.07,1014.02,11.7,0.0,0.0,2,53,0
23-02-2005,25.32,16.22,1012.59,7.9,0.0,0.0,2,54,0
24-02-2005,24.1,14.58,1012.57,11.3,0.0,0.0,2,55,0
25-02-2005,22.72,11.52,1011.46,10.9,0.0,0.0,2,56,0
26-02-2005,24.29,13.43,1011.64,10.7,0.0,0.0,2,57,0
27-02-2005,24.6,13.34,1011.43,10.9,0.0,0.0,2,58,0
28-02-2005,24.7,13.45,1010.84,11.6,0.0,0.0,2,59,0
01-03-2005,26.11,14.8,1011.08,11.5,0.0,0.0,3,60,0
02-03-2005,28.09,17.41,1011.59,12.8,0.0,0.0,3,61,0
03-03-2005,28.83,17.49,1011.51,12.6,0.0,0.0,3,62,0
04-03-2005,29.12,18.2,1011.99,10.6,0.0,0.0,3,63,0
05-03-2005,29.35,20.98,1013.35,9.9,0.8,0.0,3,64,0
06-03-2005,28.84,20.96,1013.13,14.6,0.0,0.0,3,65,0
07-03-2005,28.72,19.92,1013.19,14.9,0.0,0.0,3,66,0
08-03-2005,27.95,20.83,1014.65,13.4,0.3,0.0,3,67,0
09-03-2005,27.39,17.28,1013.45,11.4,0.0,0.0,3,68,0
10-03-2005,27.83,20.96,1011.22,12.0,0.1,0.0,3,69,0
11-03-2005,26.7,21.6,1010.25,8.0,3.7,0.0,3,70,0
12-03-2005,24.4,19.9,1011.62,9.8,8.0,0.0,3,71,0
13-03-2005,25.49,19.48,1011.75,8.1,0.4,0.0,3,72,0
14-03-2005,25.58,15.2,1010.36,8.4,0.9,0.0,3,73,0
15-03-2005,25.68,15.23,1008.85,11.0,0.0,0.0,3,74,0
16-03-2005,26.1,21.15,1010.48,13.5,0.8,0.0,3,75,0
17-03-2005,26.37,21.9,1010.65,14.2,1.0,0.0,3,76,0
18-03-2005,26.77,22.28,1009.62,11.6,3.1,0.0,3,77,0
19-03-2005,27.7,22.28,1008.69,13.8,0.0,0.0,3,78,0
20-03-2005,28.72,22.12,1006.74,17.1,0.2,0.0,3,79,0
21-03-2005,29.37,20.95,1004.87,14.4,0.0,0.0,3,80,0
22-03-2005,29.29,23.19,1003.72,17.6,0.4,0.0,3,81,0
23-03-2005,27.48,23.06,1004.75,21.2,14.4,0.0,3,82,0
24-03-2005,24.4,22.27,1006.96,12.1,52.8,0.0,3,83,0
25-03-2005,24.78,20.18,1007.6,9.7,0.0,0.0,3,84,0
26-03-2005,26.05,19.95,1007.56,11.8,0.0,0.0,3,85,0
27-03-2005,27.36,23.37,1007.21,18.9,0.0,0.0,3,86,0
28-03-2005,27.7,23.0,1005.87,22.6,0.0,0.0,3,87,0
29-03-2005,27.98,23.12,1006.1,20.0,0.2,0.0,3,88,0
30-03-2005,27.85,23.19,1006.27,20.9,0.8,0.0,3,89,0
31-03-2005,27.32,22.43,1006.52,12.9,0.0,0.0,3,90,0
01-04-2005,28.22,22.66,1007.3,8.9,0.0,0.0,4,91,0
02-04-2005,27.9,22.65,1008.76,8.5,0.0,0.0,4,92,0
03-04-2005,28.19,21.34,1009.18,12.7,0.0,0.0,4,93,0
04-04-2005,28.22,22.3,1009.82,9.4,0.4,0.0,4,94,0
05-04-2005,27.88,21.96,1010.89,10.4,0.0,0.0,4,95,0
06-04-2005,28.37,22.42,1009.2,16.3,0.0,0.0,4,96,0
07-04-2005,28.36,21.95,1007.62,17.8,0.0,0.0,4,97,0
08-04-2005,28.71,22.11,1007.75,19.5,0.0,0.0,4,98,0
09-04-2005,29.41,23.16,1007.43,20.0,0.0,0.0,4,99,0
10-04-2005,29.92,24.12,1007.28,16.4,0.2,0.0,4,100,0
11-04-2005,29.36,24.79,1007.98,14.0,4.5,0.0,4,101,0
12-04-2005,29.36,21.26,1009.1,9.9,0.0,0.0,4,102,0
13-04-2005,28.9,20.97,1009.98,10.2,0.0,0.0,4,103,0
14-04-2005,29.78,22.81,1009.94,14.4,0.0,0.0,4,104,0
15-04-2005,30.12,23.53,1009.36,15.9,0.0,0.0,4,105,0
16-04-2005,30.62,25.01,1008.0,16.9,0.0,0.0,4,106,0
17-04-2005,31.29,25.55,1007.29,18.8,0.0,0.0,4,107,0
18-04-2005,31.07,25.18,1008.68,17.0,0.0,0.0,4,108,0
19-04-2005,29.34,24.89,1010.86,17.0,12.9,0.0,4,109,0
20-04-2005,30.1,23.79,1010.92,9.8,0.0,0.0,4,110,0
21-04-2005,29.56,22.88,1008.42,15.2,0.0,0.0,4,111,0
22-04-2005,30.13,24.39,1007.33,18.0,0.0,0.0,4,112,0
23-04-2005,30.18,24.48,1007.35,18.0,0.0,0.0,4,113,0
24-04-2005,30.58,25.02,1006.98,17.8,9.1,0.0,4,114,0
25-04-2005,29.72,25.4,1006.63,10.3,3.1,0.0,4,115,0
26-04-2005,30.48,22.8,1005.32,11.5,0.0,0.0,4,116,0
27-04-2005,31.31,22.61,1003.56,15.7,0.1,0.0,4,117,0
28-04-2005,31.38,24.04,1003.52,17.3,1.9,0.0,4,118,0
29-04-2005,30.89,24.68,1003.95,19.3,0.7,0.0,4,119,0
30-04-2005,27.85,23.55,1005.65,13.9,25.0,0.0,4,120,0
01-05-2005,28.25,23.03,1006.7,8.8,1.7,0.0,5,121,0
02-05-2005,27.12,23.39,1007.04,6.8,12.3,0.0,5,122,0
03-05-2005,27.4,23.81,1005.84,11.2,4.2,0.0,5,123,0
04-05-2005,28.73,24.14,1005.29,8.2,1.6,0.0,5,124,0
05-05-2005,28.29,24.03,1003.88,13.8,8.8,0.0,5,125,0
06-05-2005,27.23,23.86,1003.85,16.0,12.3,0.0,5,126,0
07-05-2005,27.9,23.94,1002.99,9.7,2.2,0.0,5,127,0
08-05-2005,27.37,24.49,1002.42,13.3,9.0,0.0,5,128,0
09-05-2005,29.43,25.27,1001.81,9.6,0.4,0.0,5,129,0
10-05-2005,31.05,26.98,1000.92,17.7,0.0,0.0,5,130,0
11-05-2005,31.37,26.59,1002.25,17.3,0.0,0.0,5,131,0
12-05-2005,31.07,26.19,1003.29,17.2,0.8,0.0,5,132,0
13-05-2005,31.14,26.22,1001.75,22.3,0.7,0.0,5,133,0
14-05-2005,31.17,26.12,1001.25,20.9,0.0,0.0,5,134,0
15-05-2005,31.89,25.89,1001.34,18.3,0.0,0.0,5,135,0
16-05-2005,31.18,26.14,1003.08,18.8,0.0,0.0,5,136,0
17-05-2005,31.53,26.31,1003.24,21.0,0.0,0.0,5,137,0
18-05-2005,31.12,25.68,1003.52,20.2,0.0,0.0,5,138,0
19-05-2005,30.6,26.06,1003.11,23.2,8.2,0.0,5,139,0
20-05-2005,29.99,25.55,1003.77,24.8,6.7,0.0,5,140,0
21-05-2005,30.82,25.26,1002.51,20.2,0.2,0.0,5,141,0
22-05-2005,31.29,25.98,1002.17,25.1,0.0,0.0,5,142,0
23-05-2005,31.2,26.15,1002.6,20.2,0.0,0.0,5,143,0
24-05-2005,31.75,26.65,1002.72,19.1,0.0,0.0,5,144,0
25-05-2005,32.19,26.68,1002.56,19.1,0.0,0.0,5,145,0
26-05-2005,32.4,26.54,1002.79,19.5,0.2,0.0,5,146,0
27-05-2005,32.16,26.17,1002.9,21.1,0.0,0.0,5,147,0
28-05-2005,32.43,25.83,1002.9,18.1,0.0,0.0,5,148,0
29-05-2005,32.24,25.0,1004.05,18.3,0.0,0.0,5,149,0
30-05-2005,32.41,24.63,1002.94,16.8,0.0,0.0,5,150,0
31-05-2005,32.94,24.71,1000.1,18.7,0.0,0.0,5,151,0
01-06-2005,33.69,25.43,997.23,19.5,0.0,0.0,6,152,0
02-06-2005,34.07,25.23,997.37,20.6,0.0,0.0,6,153,0
03-06-2005,33.44,26.32,997.89,22.3,0.1,0.0,6,154,0
04-06-2005,33.44,26.56,998.56,21.9,0.0,0.0,6,155,0
05-06-2005,32.13,26.54,1000.23,17.7,4.0,0.0,6,156,0
06-06-2005,31.09,26.65,1000.96,16.6,9.6,0.0,6,157,0
07-06-2005,32.2,26.62,999.78,16.3,2.0,0.0,6,158,0
08-06-2005,32.62,26.78,998.11,15.6,0.1,0.0,6,159,0
09-06-2005,32.65,26.64,997.11,14.5,0.3,0.0,6,160,0
10-06-2005,33.19,26.61,997.05,16.6,0.0,0.0,6,161,0
11-06-2005,33.0,26.78,997.11,21.7,0.0,0.0,6,162,0
12-06-2005,32.92,26.1,996.78,18.6,0.0,0.0,6,163,0
13-06-2005,33.15,26.69,998.04,15.9,0.0,0.0,6,164,0
14-06-2005,31.96,27.48,999.0,17.0,0.6,0.0,6,165,0
15-06-2005,33.03,27.15,997.37,16.2,0.2,0.0,6,166,0
16-06-2005,33.6,27.54,995.86,15.9,0.0,0.0,6,167,0
17-06-2005,34.04,26.91,995.47,15.1,0.0,0.0,6,168,0
18-06-2005,33.98,26.92,995.42,21.7,0.0,0.0,6,169,0
19-06-2005,33.18,27.18,996.69,21.3,0.0,0.0,6,170,0
20-06-2005,32.21,26.11,999.32,17.0,2.0,0.0,6,171,0
21-06-2005,31.07,25.3,1001.23,15.2,1.4,0.0,6,172,0
22-06-2005,30.35,25.15,1001.54,17.6,1.9,0.0,6,173,0
23-06-2005,30.16,25.3,1000.15,13.0,3.6,0.0,6,174,0
24-06-2005,29.57,26.24,999.05,13.4,20.3,0.0,6,175,0
25-06-2005,28.62,25.91,998.83,13.0,13.5,0.0,6,176,0
26-06-2005,28.2,25.67,997.41,8.2,11.4,0.0,6,177,0
27-06-2005,27.36,25.43,994.62,9.7,25.1,0.0,6,178,0
28-06-2005,26.08,25.12,994.05,18.8,31.3,0.0,6,179,0
29-06-2005,27.13,25.1,996.95,19.0,17.3,0.0,6,180,0
30-06-2005,27.85,25.36,998.91,13.7,14.9,0.0,6,181,0
01-07-2005,26.9,25.91,1000.08,13.2,46.8,0.0,7,182,0
02-07-2005,27.6,25.58,1000.11,12.6,17.1,0.0,7,183,0
03-07-2005,27.19,25.93,999.15,13.8,17.1,0.0,7,184,0
04-07-2005,26.66,25.33,998.08,10.6,41.2,0.0,7,185,0
05-07-2005,27.51,25.67,999.28,11.7,13.8,0.0,7,186,0
06-07-2005,27.15,25.12,1001.06,11.6,9.8,0.0,7,187,0
07-07-2005,28.39,25.09,999.99,12.8,1.4,0.0,7,188,0
08-07-2005,28.54,25.4,999.5,15.9,1.5,0.0,7,189,0
09-07-2005,28.38,25.22,998.54,16.2,2.6,0.0,7,190,0
10-07-2005,27.97,24.91,1000.18,22.3,4.6,0.0,7,191,0
11-07-2005,28.13,25.43,1002.86,20.6,5.7,0.0,7,192,0
12-07-2005,28.06,25.26,1003.5,18.4,5.9,0.0,7,193,0
13-07-2005,26.52,25.07,1003.03,22.0,23.1,0.0,7,194,0
14-07-2005,26.12,25.18,1005.37,18.7,43.0,0.0,7,195,0
15-07-2005,27.2,25.49,1007.1,14.4,12.8,0.0,7,196,0
16-07-2005,28.03,24.99,1007.02,14.1,4.0,0.0,7,197,0
17-07-2005,28.62,25.37,1004.95,12.7,2.7,0.0,7,198,0
18-07-2005,29.08,25.16,1004.43,16.5,1.0,0.0,7,199,0
19-07-2005,29.82,25.52,1003.3,16.4,0.1,0.0,7,200,0
20-07-2005,29.22,26.16,1001.53,14.2,11.0,0.0,7,201,0
21-07-2005,28.82,26.34,1000.17,10.9,18.4,0.0,7,202,0
22-07-2005,28.35,26.12,998.37,10.2,9.9,0.0,7,203,0
23-07-2005,28.05,25.57,997.75,12.5,2.8,0.0,7,204,0
24-07-2005,28.0,25.22,996.27,16.5,6.1,0.0,7,205,0
25-07-2005,28.18,25.11,994.05,21.5,3.6,0.0,7,206,0
26-07-2005,27.64,25.28,995.23,21.2,17.8,0.0,7,207,0
27-07-2005,27.35,25.13,996.56,19.2,8.6,0.0,7,208,0
28-07-2005,27.37,25.14,995.81,11.0,18.7,0.0,7,209,0
29-07-2005,27.18,25.09,993.22,22.3,4.8,0.0,7,210,0
30-07-2005,27.83,24.96,993.24,26.8,3.1,0.0,7,211,0
31-07-2005,28.3,25.35,995.95,20.2,4.1,0.0,7,212,0
01-08-2005,28.45,25.44,997.27,13.2,6.1,0.0,8,213,0
02-08-2005,28.43,25.92,996.45,7.9,21.2,0.0,8,214,0
03-08-2005,27.42,25.36,995.96,11.6,6.2,0.0,8,215,0
04-08-2005,27.79,25.05,997.76,16.6,7.9,0.0,8,216,0
05-08-2005,27.0,25.17,997.64,14.2,8.2,0.0,8,217,0
06-08-2005,28.5,24.52,996.78,17.9,0.7,0.0,8,218,0
07-08-2005,27.46,24.75,996.54,10.8,4.3,0.0,8,219,0
08-08-2005,28.95,25.65,998.36,11.8,1.4,0.0,8,220,0
09-08-2005,29.1,25.52,999.02,10.6,3.9,0.0,8,221,0
10-08-2005,29.33,25.8,998.26,12.2,0.5,0.0,8,222,0
11-08-2005,29.99,25.25,998.25,10.0,0.0,0.0,8,223,0
12-08-2005,29.5,25.47,998.93,8.2,0.6,0.0,8,224,0
13-08-2005,28.82,26.02,999.05,8.1,8.8,0.0,8,225,0
14-08-2005,28.31,25.99,999.12,13.3,9.3,0.0,8,226,0
15-08-2005,27.65,25.1,999.89,16.5,2.3,0.0,8,227,0
16-08-2005,28.17,24.89,1000.87,13.3,2.0,0.0,8,228,0
17-08-2005,28.43,25.46,1000.4,8.7,1.4,0.0,8,229,0
18-08-2005,28.48,25.69,1000.28,10.0,1.5,0.0,8,230,0
19-08-2005,27.5,25.22,1000.24,14.3,13.2,0.0,8,231,0
20-08-2005,27.07,24.89,999.79,16.8,5.3,0.0,8,232,0
21-08-2005,27.88,24.79,1000.18,16.3,5.6,0.0,8,233,0
22-08-2005,28.25,25.64,1002.26,17.3,13.6,0.0,8,234,0
23-08-2005,28.34,25.62,1003.11,17.1,7.8,0.0,8,235,0
24-08-2005,28.06,25.79,1003.12,14.3,13.6,0.0,8,236,0
25-08-2005,28.63,25.83,1003.28,11.2,3.5,0.0,8,237,0
26-08-2005,28.45,26.15,1004.12,10.1,18.1,0.0,8,238,0
27-08-2005,27.78,25.75,1004.78,10.5,10.5,0.0,8,239,0
28-08-2005,27.55,25.67,1004.3,11.6,8.3,0.0,8,240,0
29-08-2005,29.0,25.85,1003.86,10.5,0.9,0.0,8,241,0
30-08-2005,29.38,26.39,1001.45,8.0,0.8,0.0,8,242,0
31-08-2005,29.25,26.7,1000.39,8.4,7.8,0.0,8,243,0
01-09-2005,29.04,26.72,1001.74,10.5,6.4,0.0,9,244,0
02-09-2005,29.2,26.55,1003.44,8.8,6.7,0.0,9,245,0
03-09-2005,28.25,25.45,1004.14,10.0,2.8,0.0,9,246,0
04-09-2005,28.26,25.43,1003.59,10.4,5.7,0.0,9,247,0
05-09-2005,28.38,25.58,1003.8,9.4,5.6,0.0,9,248,0
06-09-2005,28.79,25.26,1004.36,6.4,1.8,0.0,9,249,0
07-09-2005,29.1,25.67,1005.3,10.9,0.9,0.0,9,250,0
08-09-2005,27.95,25.23,1005.33,15.1,7.4,0.0,9,251,0
09-09-2005,27.44,24.85,1004.75,15.3,12.4,0.0,9,252,0
10-09-2005,26.55,24.44,1002.4,19.2,16.9,0.0,9,253,0
11-09-2005,25.83,24.38,999.97,20.1,17.5,0.0,9,254,0
12-09-2005,26.05,24.52,999.62,32.4,11.9,0.0,9,255,0
13-09-2005,25.76,24.48,1003.97,21.7,36.7,0.0,9,256,0
14-09-2005,26.51,25.07,1007.22,15.3,13.9,0.0,9,257,0
15-09-2005,27.98,24.49,1005.55,8.5,0.0,0.0,9,258,0
16-09-2005,28.68,25.02,1002.93,14.4,10.6,0.0,9,259,0
17-09-2005,26.74,25.1,1002.53,20.3,31.4,0.0,9,260,0
18-09-2005,27.13,24.7,1003.03,23.0,6.6,0.0,9,261,0
19-09-2005,28.18,24.74,1003.58,16.1,0.5,0.0,9,262,0
20-09-2005,27.61,25.0,1004.49,14.8,1.3,0.0,9,263,0
21-09-2005,26.61,24.5,1007.32,14.1,6.3,0.0,9,264,0
22-09-2005,26.8,24.98,1008.15,13.1,9.2,0.0,9,265,0
23-09-2005,27.95,25.35,1006.72,13.7,4.6,0.0,9,266,0
24-09-2005,28.75,25.69,1005.56,11.1,1.8,0.0,9,267,0
25-09-2005,29.02,25.94,1003.59,8.7,1.5,0.0,9,268,0
26-09-2005,28.5,25.82,1003.07,6.2,4.7,0.0,9,269,0
27-09-2005,28.32,25.49,1004.51,9.7,2.3,0.0,9,270,0
28-09-2005,28.75,25.45,1004.56,8.4,1.6,0.0,9,271,0
29-09-2005,27.63,25.58,1004.93,7.8,7.0,0.0,9,272,0
30-09-2005,27.21,24.74,1006.34,9.9,4.3,0.0,9,273,0
01-10-2005,25.96,24.47,1007.11,9.7,20.5,0.0,10,274,0
02-10-2005,25.09,24.21,1006.14,14.5,68.5,0.0,10,275,0
03-10-2005,25.42,24.14,1004.05,11.5,25.3,0.0,10,276,0
04-10-2005,25.9,24.35,1007.08,13.1,27.1,0.0,10,277,0
05-10-2005,26.74,24.25,1008.9,6.5,4.1,0.0,10,278,0
06-10-2005,27.52,24.37,1008.98,6.2,0.0,0.0,10,279,0
07-10-2005,27.68,25.0,1008.97,5.8,0.8,0.0,10,280,0
08-10-2005,27.58,25.05,1008.84,8.4,1.8,0.0,10,281,0
09-10-2005,27.97,24.84,1009.3,5.9,0.4,0.0,10,282,0
10-10-2005,28.12,24.42,1009.28,7.2,0.0,0.0,10,283,0
11-10-2005,27.4,24.73,1010.26,10.2,4.1,0.0,10,284,0
12-10-2005,27.76,24.45,1009.73,6.9,1.1,0.0,10,285,0
13-10-2005,27.65,24.63,1009.24,7.9,0.1,0.0,10,286,0
14-10-2005,28.12,24.19,1009.12,7.4,0.2,0.0,10,287,0
15-10-2005,27.85,24.52,1009.44,5.1,0.3,0.0,10,288,0
16-10-2005,27.6,25.08,1010.26,7.8,3.1,0.0,10,289,0
17-10-2005,26.68,24.54,1011.19,10.2,5.1,0.0,10,290,0
18-10-2005,25.8,24.16,1011.0,10.5,13.4,0.0,10,291,0
19-10-2005,24.78,23.82,1010.01,12.5,25.0,0.0,10,292,0
20-10-2005,23.93,23.1,1009.29,17.1,80.8,0.0,10,293,0
21-10-2005,24.27,23.39,1008.72,20.9,45.0,0.0,10,294,0
22-10-2005,24.65,23.67,1009.89,13.6,24.3,0.0,10,295,0
23-10-2005,23.96,23.27,1010.14,10.5,30.7,0.0,10,296,0
24-10-2005,24.93,22.54,1011.15,6.1,0.5,0.0,10,297,0
25-10-2005,25.15,22.96,1010.45,7.2,0.0,0.0,10,298,0
26-10-2005,25.7,22.92,1010.15,7.4,0.6,0.0,10,299,0
27-10-2005,26.42,22.83,1010.1,11.7,0.0,0.0,10,300,0
28-10-2005,25.63,23.49,1010.56,11.3,3.4,0.0,10,301,0
29-10-2005,25.84,23.7,1009.0,10.8,0.2,0.0,10,302,0
30-10-2005,25.92,22.85,1008.46,11.0,0.1,0.0,10,303,0
31-10-2005,25.44,20.12,1009.3,9.2,0.0,0.0,10,304,0
01-11-2005,24.55,19.92,1010.1,10.0,0.0,0.0,11,305,0
02-11-2005,24.55,19.67,1011.2,9.4,0.0,0.0,11,306,0
03-11-2005,24.3,19.68,1011.66,10.9,0.0,0.0,11,307,0
04-11-2005,23.83,19.01,1012.17,10.1,0.0,0.0,11,308,0
05-11-2005,23.2,17.68,1012.81,9.9,0.0,0.0,11,309,0
06-11-2005,22.61,17.18,1012.04,9.9,0.0,0.0,11,310,0
07-11-2005,22.38,16.95,1011.06,12.1,0.0,0.0,11,311,0
08-11-2005,23.18,18.46,1011.08,8.8,0.0,0.0,11,312,0
09-11-2005,23.87,19.1,1011.27,9.2,0.0,0.0,11,313,0
